fd,model,loss,window,lr,hp,test_rmse,test_rmse_std,nasa,val_rmse,n
FD004,tcn,asym,30,0.0,"ch32,levels3,p0.2",16.714,,1417.4,17.147,1
FD004,tcn,mse,30,0.001,"ch96,levels3,p0.1",16.714,,1402.8,16.976,1
FD004,cnn,mse,30,0.0,"ch96,k5,poolmax,p0.2",16.719,,1434.8,16.495,1
FD004,tcn,asym,30,0.0,"ch64,levels5,p0.2",16.743,,2092.1,16.725,1
FD004,dlinear,mse,30,0.0,kernel25,16.758,,1445.6,18.992,1
FD004,cnn,mse,50,0.001,"ch64,k7,poolavg,p0.3",16.809,,1770.3,17.685,1
FD004,cnn,asym,30,0.0,"ch64,k7,poolavg,p0.3",16.84,,1447.8,17.687,1
FD004,cnn,asym,50,0.001,"ch96,k7,poolmax,p0.3",16.843,,1206.6,17.23,1
FD004,cnn,mse,30,0.0,"ch32,k7,poolavg,p0.3",16.844,,1292.0,16.943,1
FD004,cnn,mse,30,0.001,"ch64,k7,poolavg,p0.2",16.867,,1484.4,16.609,1
FD004,tcn,mse,30,0.0,"ch64,levels6,p0.2",16.885,,2505.1,17.163,1
FD004,tcn,mse,50,0.001,"ch96,levels3,p0.1",16.91,,1477.9,17.703,1
FD004,cnn,mse,30,0.001,"ch32,k7,poolavg,p0.3",16.923,,1538.0,16.946,1
FD004,cnn,mse,30,0.001,"ch64,k5,poolmax,p0.2",17.0,,1576.0,16.852,1
FD004,tcn,asym,30,0.001,"ch64,levels3,p0.2",17.009,,1788.3,16.783,1
FD004,tcn,asym,50,0.001,"ch32,levels3,p0.2",17.022,,1351.0,17.315,1
FD004,tcn,asym,50,0.001,"ch96,levels3,p0.1",17.059,,1645.9,17.548,1
FD004,cnn,asym,50,0.0,"ch64,k7,poolavg,p0.2",17.103,,2295.1,17.69,1
FD004,cnn,mse,50,0.0,"ch96,k7,poolmax,p0.3",17.154,,1292.8,18.15,1
FD004,cnn,mse,50,0.0,"ch128,k5,poolmax,p0.2",17.178,,1530.7,17.122,1
FD004,cnn,asym,30,0.001,"ch64,k5,poolmax,p0.2",17.189,,1569.1,16.797,1
FD004,cnn,asym,30,0.0,"ch96,k5,poolmax,p0.3",17.215,,1468.5,16.883,1
FD004,cnn,asym,30,0.0,"ch32,k7,poolavg,p0.2",17.225,,1582.9,17.155,1
FD004,cnn,mse,30,0.001,"ch128,k7,poolmax,p0.2",17.253,,1762.0,16.857,1
FD004,cnn,asym,50,0.001,"ch128,k7,poolmax,p0.2",17.258,,1409.7,17.411,1
FD004,dlinear,mse,30,0.0,kernel15,17.262,,1553.9,19.225,1
FD004,cnn,asym,50,0.0,"ch96,k7,poolmax,p0.2",17.274,,1199.6,18.366,1
FD004,tcn,asym,50,0.001,"ch96,levels3,p0.2",17.298,,1738.5,17.314,1
FD004,cnn,mse,30,0.0,"ch96,k5,poolmax,p0.3",17.321,,1360.4,16.799,1
FD004,cnn,mse,30,0.0,"ch64,k7,poolavg,p0.3",17.324,,1591.1,17.031,1
FD004,cnn,asym,50,0.0,"ch96,k7,poolmax,p0.3",17.336,,1470.9,17.793,1
FD004,lstm,mse,30,0.0,"hid128,layers3,p0.3",17.338,,5148.0,17.085,1
FD004,cnn,mse,30,0.0,"ch128,k5,poolmax,p0.3",17.391,,1429.6,17.219,1
FD004,cnn,mse,30,0.0,"ch128,k5,poolmax,p0.2",17.42,,1727.0,17.157,1
FD004,cnn,asym,30,0.001,"ch128,k7,poolmax,p0.3",17.424,,1447.7,16.816,1
FD004,cnn,mse,30,0.001,"ch64,k7,poolavg,p0.3",17.462,,1810.3,17.421,1
FD004,cnn,asym,50,0.001,"ch96,k7,poolavg,p0.3",17.477,,1962.7,18.032,1
FD004,gru,mse,30,0.0,"hid128,layers1,p0.2",17.479,,1540.6,18.168,1
FD004,cnn,asym,30,0.0,"ch64,k7,poolavg,p0.2",17.491,,1798.3,17.525,1
FD004,cnn,mse,50,0.001,"ch96,k7,poolavg,p0.2",17.539,,2041.0,17.674,1
FD004,cnn,mse,30,0.0,"ch32,k7,poolmax,p0.3",17.55,,1679.8,17.29,1
FD004,cnn,mse,50,0.0,"ch64,k5,poolmax,p0.2",17.55,,1332.6,17.267,1
FD004,cnn,mse,30,0.0,"ch32,k7,poolmax,p0.2",17.575,,1847.5,17.096,1
FD004,cnn,mse,30,0.0,"ch128,k7,poolmax,p0.3",17.58,,1803.2,17.083,1
FD004,cnn,asym,30,0.0,"ch96,k5,poolmax,p0.2",17.6,,1503.5,17.079,1
FD004,cnn,mse,30,0.001,"ch96,k7,poolmax,p0.2",17.621,,1725.6,17.055,1
FD004,cnn,mse,30,0.0,"ch64,k5,poolmax,p0.3",17.642,,1674.2,17.008,1
FD004,cnn,asym,30,0.001,"ch64,k7,poolavg,p0.3",17.644,,1543.6,17.513,1
FD004,cnn,asym,30,0.0,"ch64,k5,poolmax,p0.3",17.645,,1350.3,17.361,1
FD004,cnn,asym,30,0.0,"ch64,k5,poolavg,p0.3",17.646,,1422.3,17.368,1
FD004,cnn,asym,30,0.0,"ch32,k7,poolmax,p0.2",17.65,,1521.2,17.219,1
FD004,cnn,asym,30,0.001,"ch32,k7,poolavg,p0.3",17.678,,1594.0,17.033,1
FD004,cnn,mse,50,0.001,"ch128,k7,poolmax,p0.3",17.685,,1482.5,17.901,1
FD004,cnn,mse,30,0.0,"ch64,k5,poolmax,p0.2",17.698,,1653.1,16.82,1
FD004,cnn,asym,50,0.001,"ch32,k7,poolavg,p0.2",17.715,,1809.3,18.033,1
FD004,cnn,mse,30,0.0,"ch64,k7,poolmax,p0.2",17.719,,2024.9,17.521,1
FD004,cnn,asym,50,0.001,"ch64,k7,poolmax,p0.2",17.725,,1317.9,17.581,1
FD004,cnn,asym,50,0.0,"ch128,k5,poolmax,p0.2",17.731,,1356.3,18.011,1
FD004,cnn,mse,50,0.001,"ch128,k7,poolmax,p0.2",17.753,,1500.3,18.38,1
FD004,cnn,asym,30,0.0,"ch32,k7,poolmax,p0.3",17.771,,1449.9,17.147,1
FD004,cnn,mse,30,0.0,"ch32,k7,poolavg,p0.2",17.773,,1586.2,16.818,1
FD004,cnn,mse,30,0.001,"ch32,k5,poolavg,p0.2",17.773,,2003.8,17.51,1
FD004,cnn,mse,50,0.001,"ch128,k7,poolavg,p0.3",17.807,,1500.9,17.829,1
FD004,cnn,mse,30,0.001,"ch96,k7,poolavg,p0.3",17.827,,1695.5,17.56,1
FD004,cnn,mse,30,0.0,"ch96,k7,poolavg,p0.2",17.828,,1780.6,17.906,1
FD004,cnn,asym,50,0.0,"ch128,k7,poolavg,p0.2",17.838,,1840.7,18.55,1
FD004,cnn,asym,30,0.0,"ch96,k7,poolavg,p0.3",17.841,,1536.6,17.315,1
FD004,cnn,asym,30,0.0,"ch32,k7,poolavg,p0.3",17.843,,1492.1,17.285,1
FD004,cnn,mse,30,0.001,"ch32,k7,poolavg,p0.2",17.864,,2025.1,17.349,1
FD004,cnn,asym,30,0.001,"ch96,k7,poolmax,p0.3",17.898,,1492.0,17.473,1
FD004,cnn,mse,30,0.001,"ch96,k5,poolmax,p0.2",17.91,,1945.0,17.423,1
FD004,cnn,mse,50,0.0,"ch96,k7,poolmax,p0.2",17.91,,2497.7,17.823,1
FD004,cnn,asym,30,0.001,"ch96,k7,poolavg,p0.3",17.914,,1915.0,17.713,1
FD004,cnn,mse,50,0.001,"ch32,k7,poolavg,p0.2",17.918,,2362.5,18.146,1
FD004,cnn,asym,30,0.001,"ch32,k7,poolmax,p0.2",17.93,,1677.9,17.009,1
FD004,cnn,asym,50,0.001,"ch96,k7,poolavg,p0.2",17.939,,2039.8,17.994,1
FD004,cnn,asym,30,0.001,"ch32,k5,poolavg,p0.3",17.949,,1799.1,17.649,1
FD004,cnn,asym,50,0.001,"ch32,k7,poolavg,p0.3",17.955,,2036.9,18.232,1
FD004,cnn,mse,30,0.0,"ch64,k7,poolmax,p0.3",17.978,,1772.5,17.138,1
FD004,cnn,mse,30,0.001,"ch64,k7,poolmax,p0.2",17.993,,2018.1,17.3,1
FD004,cnn,asym,30,0.001,"ch64,k5,poolmax,p0.3",18.0,,1623.8,17.187,1
FD004,cnn,mse,50,0.001,"ch96,k7,poolavg,p0.3",18.002,,1879.1,17.903,1
FD004,cnn,asym,50,0.0,"ch32,k7,poolavg,p0.2",18.005,,1900.8,17.906,1
FD004,cnn,mse,30,0.001,"ch128,k5,poolmax,p0.2",18.018,,1866.8,16.888,1
FD004,cnn,asym,30,0.001,"ch96,k7,poolmax,p0.2",18.03,,1608.3,17.107,1
FD004,cnn,asym,30,0.001,"ch96,k7,poolavg,p0.2",18.037,,1595.2,17.676,1
FD004,cnn,mse,30,0.0,"ch64,k7,poolavg,p0.2",18.042,,1823.3,17.168,1
FD004,cnn,mse,30,0.0,"ch96,k7,poolmax,p0.2",18.076,,1832.3,17.264,1
FD004,cnn,asym,30,0.001,"ch64,k7,poolavg,p0.2",18.088,,1839.1,17.393,1
FD004,cnn,mse,30,0.0,"ch96,k7,poolavg,p0.3",18.098,,1814.3,16.888,1
FD004,cnn,mse,30,0.0,"ch96,k7,poolmax,p0.3",18.14,,1991.1,17.335,1
FD004,cnn,mse,30,0.001,"ch96,k7,poolavg,p0.2",18.143,,2039.0,16.843,1
FD004,cnn,asym,50,0.001,"ch64,k7,poolavg,p0.2",18.148,,1831.0,17.769,1
FD004,cnn,asym,50,0.001,"ch64,k7,poolavg,p0.3",18.159,,1875.4,18.177,1
FD004,cnn,asym,50,0.0,"ch128,k5,poolmax,p0.3",18.161,,1539.1,18.306,1
FD004,lstm,mse,30,0.001,"hid96,layers2,p0.3",18.166,,2731.1,19.255,1
FD004,cnn,mse,30,0.001,"ch128,k7,poolmax,p0.3",18.167,,1620.3,17.281,1
FD004,cnn,asym,30,0.001,"ch32,k7,poolavg,p0.2",18.181,,1842.2,17.242,1
FD004,cnn,mse,30,0.001,"ch32,k7,poolmax,p0.3",18.183,,2056.3,16.774,1
FD004,cnn,asym,50,0.001,"ch96,k7,poolmax,p0.2",18.213,,1518.1,18.358,1
FD004,cnn,asym,30,0.0,"ch96,k7,poolavg,p0.2",18.215,,2189.9,18.013,1
FD004,cnn,asym,30,0.0,"ch128,k7,poolavg,p0.3",18.229,,1871.3,17.516,1
FD004,cnn,asym,30,0.0,"ch64,k5,poolmax,p0.2",18.238,,1800.6,17.406,1
FD004,cnn,asym,30,0.0,"ch64,k7,poolmax,p0.3",18.244,,1369.7,17.754,1
FD004,cnn,asym,30,0.001,"ch128,k5,poolmax,p0.2",18.248,,1599.7,16.927,1
FD004,cnn,asym,30,0.0,"ch64,k7,poolmax,p0.2",18.27,,1726.6,18.117,1
FD004,cnn,mse,50,0.0,"ch96,k7,poolavg,p0.3",18.276,,2261.2,17.831,1
FD004,cnn,asym,50,0.001,"ch128,k7,poolavg,p0.2",18.277,,2177.9,18.278,1
FD004,svr,-,30,0.0,"C10,gammascale",18.361,,3809.5,19.234,1
FD004,cnn,asym,50,0.001,"ch128,k7,poolavg,p0.3",18.39,,1745.8,18.31,1
FD004,gru,asym,50,0.001,"hid64,layers1,p0.3",18.39,,1595.9,20.061,1
FD004,cnn,mse,30,0.001,"ch128,k5,poolavg,p0.2",18.414,,2670.6,18.386,1
FD004,cnn,asym,50,0.001,"ch128,k7,poolmax,p0.3",18.424,,1362.7,18.563,1
FD004,cnn,mse,30,0.0,"ch128,k7,poolmax,p0.2",18.433,,1753.0,17.447,1
FD004,cnn,asym,30,0.0,"ch96,k7,poolmax,p0.3",18.459,,1594.8,17.422,1
FD004,cnn,mse,30,0.001,"ch128,k7,poolavg,p0.2",18.489,,1921.4,17.633,1
FD004,cnn,mse,50,0.001,"ch96,k7,poolmax,p0.2",18.503,,1966.7,18.457,1
FD004,cnn,asym,50,0.0,"ch64,k7,poolavg,p0.3",18.504,,1833.5,17.567,1
FD004,cnn,mse,50,0.0,"ch32,k7,poolavg,p0.3",18.528,,2217.1,18.385,1
FD004,cnn,asym,30,0.0,"ch96,k7,poolmax,p0.2",18.537,,1606.1,17.377,1
FD004,cnn,asym,30,0.0,"ch128,k5,poolmax,p0.2",18.539,,1866.0,17.536,1
FD004,cnn,mse,30,0.001,"ch64,k5,poolavg,p0.2",18.557,,2026.4,17.574,1
FD004,cnn,mse,30,0.0,"ch128,k7,poolavg,p0.2",18.566,,1867.1,17.665,1
FD004,cnn,asym,30,0.0,"ch32,k5,poolmax,p0.2",18.588,,1681.9,17.466,1
FD004,cnn,asym,50,0.0,"ch64,k5,poolmax,p0.2",18.589,,1452.0,18.314,1
FD004,cnn,asym,30,0.001,"ch128,k5,poolmax,p0.3",18.617,,1733.8,17.107,1
FD004,cnn,mse,30,0.001,"ch32,k7,poolmax,p0.2",18.619,,1851.4,17.375,1
FD004,cnn,asym,30,0.001,"ch128,k5,poolavg,p0.2",18.622,,2710.9,17.763,1
FD004,cnn,mse,30,0.001,"ch96,k7,poolmax,p0.3",18.625,,1989.4,17.4,1
FD004,cnn,asym,30,0.0,"ch128,k7,poolmax,p0.2",18.636,,1595.8,18.303,1
FD004,cnn,mse,30,0.0,"ch128,k7,poolavg,p0.3",18.64,,2857.6,18.047,1
FD004,cnn,mse,30,0.0,"ch64,k5,poolavg,p0.3",18.641,,2037.1,17.076,1
FD004,cnn,asym,30,0.001,"ch128,k7,poolavg,p0.2",18.664,,1736.9,18.696,1
FD004,cnn,mse,50,0.001,"ch64,k7,poolavg,p0.2",18.671,,1985.8,17.583,1
FD004,cnn,asym,30,0.0,"ch128,k5,poolmax,p0.3",18.678,,1740.0,17.581,1
FD004,cnn,mse,30,0.001,"ch128,k5,poolmax,p0.3",18.697,,2146.4,17.376,1
FD004,cnn,asym,50,0.0,"ch64,k5,poolavg,p0.2",18.702,,1792.9,17.941,1
FD004,cnn,mse,30,0.001,"ch128,k5,poolavg,p0.3",18.731,,2085.5,18.258,1
FD004,cnn,asym,30,0.001,"ch128,k7,poolmax,p0.2",18.781,,1724.6,17.415,1
FD004,cnn,mse,30,0.0,"ch128,k5,poolavg,p0.2",18.781,,1904.9,18.48,1
FD004,cnn,asym,30,0.0,"ch128,k5,poolavg,p0.2",18.807,,2042.6,18.089,1
FD004,cnn,mse,50,0.0,"ch128,k7,poolavg,p0.3",18.875,,1985.5,17.853,1
FD004,cnn,mse,30,0.001,"ch32,k5,poolavg,p0.3",18.895,,1975.3,17.829,1
FD004,cnn,asym,30,0.001,"ch96,k5,poolmax,p0.2",18.897,,1930.5,17.521,1
FD004,cnn,asym,30,0.001,"ch64,k5,poolavg,p0.2",18.9,,2459.3,18.148,1
FD004,cnn,mse,30,0.001,"ch64,k5,poolmax,p0.3",18.911,,1986.9,17.143,1
FD004,cnn,asym,50,0.0,"ch64,k5,poolavg,p0.3",18.922,,2201.2,18.038,1
FD004,rf,-,30,0.0,"n_estimators400,max_depth16",18.934,,3330.1,20.134,1
FD004,cnn,asym,30,0.0,"ch128,k7,poolmax,p0.3",18.964,,1667.5,17.668,1
FD004,cnn,asym,30,0.001,"ch96,k5,poolmax,p0.3",19.019,,1992.5,17.332,1
FD004,cnn,mse,50,0.001,"ch96,k5,poolavg,p0.2",19.047,,2274.1,18.661,1
FD004,cnn,mse,50,0.0,"ch96,k7,poolavg,p0.2",19.051,,2761.0,17.624,1
FD004,cnn,asym,30,0.001,"ch128,k7,poolavg,p0.3",19.082,,1862.8,17.423,1
FD004,cnn,asym,30,0.001,"ch96,k5,poolavg,p0.2",19.133,,2407.5,17.825,1
FD004,cnn,mse,30,0.001,"ch64,k7,poolmax,p0.3",19.134,,2437.5,18.777,1
FD004,cnn,mse,50,0.0,"ch32,k5,poolmax,p0.3",19.138,,1783.1,18.586,1
FD004,cnn,mse,50,0.001,"ch32,k7,poolavg,p0.3",19.141,,2031.5,17.766,1
FD004,cnn,mse,50,0.0,"ch128,k7,poolavg,p0.2",19.143,,2096.1,17.986,1
FD004,cnn,mse,30,0.001,"ch96,k5,poolmax,p0.3",19.146,,2474.1,17.919,1
FD004,cnn,mse,50,0.001,"ch64,k5,poolmax,p0.3",19.154,,1739.6,18.771,1
FD004,cnn,mse,30,0.001,"ch64,k5,poolavg,p0.3",19.172,,2661.9,18.258,1
FD004,cnn,asym,50,0.0,"ch32,k7,poolavg,p0.3",19.192,,3618.2,18.104,1
FD004,cnn,mse,50,0.001,"ch32,k5,poolmax,p0.2",19.197,,1777.6,18.85,1
FD004,cnn,asym,30,0.001,"ch32,k5,poolavg,p0.2",19.208,,1958.3,18.094,1
FD004,cnn,asym,50,0.001,"ch64,k5,poolavg,p0.2",19.241,,2465.4,18.549,1
FD004,cnn,mse,30,0.0,"ch128,k5,poolavg,p0.3",19.304,,2936.5,18.183,1
FD004,cnn,mse,50,0.001,"ch96,k7,poolmax,p0.3",19.341,,2002.1,18.536,1
FD004,cnn,asym,30,0.0,"ch128,k7,poolavg,p0.2",19.345,,1888.7,17.468,1
FD004,cnn,mse,30,0.001,"ch128,k7,poolavg,p0.3",19.345,,1941.5,17.36,1
FD004,cnn,asym,50,0.001,"ch96,k5,poolavg,p0.3",19.358,,2134.2,18.472,1
FD004,cnn,mse,30,0.0,"ch32,k5,poolavg,p0.3",19.375,,2330.9,17.532,1
FD004,cnn,mse,50,0.0,"ch64,k5,poolavg,p0.3",19.387,,5212.2,18.542,1
FD004,cnn,asym,50,0.0,"ch96,k7,poolavg,p0.3",19.388,,2309.9,17.872,1
FD004,cnn,asym,30,0.0,"ch128,k5,poolavg,p0.3",19.393,,1861.8,18.746,1
FD004,cnn,mse,50,0.001,"ch128,k7,poolavg,p0.2",19.421,,2389.8,18.719,1
FD004,cnn,asym,50,0.001,"ch128,k5,poolmax,p0.2",19.432,,1936.3,18.117,1
FD004,cnn,asym,30,0.001,"ch128,k5,poolavg,p0.3",19.442,,1948.4,18.435,1
FD004,gru,mse,50,0.0,"hid64,layers1,p0.3",19.445,,1862.6,20.515,1
FD004,cnn,asym,30,0.001,"ch64,k5,poolavg,p0.3",19.451,,1981.4,17.749,1
FD004,cnn,mse,50,0.0,"ch32,k7,poolavg,p0.2",19.455,,4632.8,18.141,1
FD004,cnn,asym,30,0.001,"ch64,k7,poolmax,p0.3",19.457,,2107.0,17.942,1
FD004,cnn,asym,50,0.0,"ch64,k5,poolmax,p0.3",19.475,,1626.2,19.129,1
FD004,cnn,mse,50,0.001,"ch96,k5,poolavg,p0.3",19.513,,2304.4,18.454,1
FD004,cnn,mse,30,0.0,"ch32,k5,poolavg,p0.2",19.521,,2252.5,17.822,1
FD004,cnn,asym,30,0.0,"ch96,k5,poolavg,p0.2",19.523,,2435.9,17.892,1
FD004,cnn,mse,30,0.0,"ch96,k5,poolavg,p0.2",19.565,,2425.0,17.786,1
FD004,cnn,mse,30,0.0,"ch64,k5,poolavg,p0.2",19.594,,2547.1,17.431,1
FD004,cnn,asym,50,0.0,"ch128,k7,poolavg,p0.3",19.613,,2010.2,17.8,1
FD004,cnn,mse,30,0.001,"ch96,k5,poolavg,p0.2",19.613,,3079.0,17.546,1
FD004,cnn,mse,30,0.0,"ch96,k5,poolavg,p0.3",19.615,,2552.0,18.283,1
FD004,cnn,mse,30,0.0,"ch32,k5,poolmax,p0.3",19.645,,2496.3,18.318,1
FD004,cnn,asym,30,0.0,"ch64,k5,poolavg,p0.2",19.68,,2163.2,17.431,1
FD004,cnn,asym,50,0.001,"ch64,k5,poolavg,p0.3",19.693,,1900.2,18.579,1
FD004,cnn,asym,50,0.0,"ch128,k5,poolavg,p0.3",19.699,,2689.7,19.069,1
FD004,cnn,asym,30,0.0,"ch96,k5,poolavg,p0.3",19.701,,2967.2,17.823,1
FD004,cnn,mse,50,0.001,"ch64,k5,poolavg,p0.3",19.704,,2120.2,18.129,1
FD004,cnn,asym,30,0.001,"ch64,k7,poolmax,p0.2",19.711,,1986.3,18.938,1
FD004,gru,asym,50,0.0,"hid64,layers1,p0.2",19.755,,2175.6,20.817,1
FD004,cnn,mse,30,0.0,"ch32,k5,poolmax,p0.2",19.783,,3128.1,18.44,1
FD004,cnn,mse,30,0.001,"ch32,k5,poolmax,p0.2",19.801,,2343.8,18.727,1
FD004,cnn,asym,30,0.001,"ch32,k5,poolmax,p0.3",19.86,,2085.1,19.546,1
FD004,cnn,mse,50,0.0,"ch96,k5,poolavg,p0.3",19.863,,2477.6,19.082,1
FD004,cnn,asym,30,0.001,"ch32,k5,poolmax,p0.2",19.87,,2151.8,19.361,1
FD004,cnn,mse,30,0.001,"ch32,k5,poolmax,p0.3",19.901,,2479.6,18.43,1
FD004,cnn,asym,30,0.001,"ch32,k7,poolmax,p0.3",19.935,,2121.3,17.782,1
FD004,cnn,asym,30,0.0,"ch32,k5,poolavg,p0.2",19.938,,2129.7,17.878,1
FD004,cnn,mse,50,0.0,"ch64,k7,poolavg,p0.3",19.961,,2408.6,17.533,1
FD004,cnn,mse,30,0.001,"ch96,k5,poolavg,p0.3",19.995,,3180.6,18.226,1
FD004,cnn,mse,50,0.001,"ch64,k5,poolavg,p0.2",20.051,,2271.2,17.894,1
FD004,cnn,asym,30,0.0,"ch32,k5,poolmax,p0.3",20.1,,2593.8,18.546,1
FD004,cnn,mse,50,0.001,"ch128,k5,poolmax,p0.3",20.103,,2443.9,18.336,1
FD004,cnn,asym,30,0.001,"ch96,k5,poolavg,p0.3",20.154,,2866.5,17.735,1
FD004,cnn,mse,50,0.001,"ch128,k5,poolavg,p0.2",20.315,,2330.2,18.502,1
FD004,cnn,mse,50,0.0,"ch64,k5,poolavg,p0.2",20.363,,2886.0,18.077,1
FD004,cnn,asym,50,0.0,"ch96,k7,poolavg,p0.2",20.37,,2227.4,18.616,1
FD004,cnn,asym,50,0.0,"ch96,k5,poolavg,p0.3",20.371,,2776.5,18.514,1
FD004,cnn,asym,30,0.0,"ch32,k5,poolavg,p0.3",20.373,,2495.4,18.311,1
FD004,cnn,asym,50,0.001,"ch96,k5,poolavg,p0.2",20.389,,3215.4,19.257,1
FD004,cnn,mse,50,0.0,"ch64,k7,poolavg,p0.2",20.438,,1996.6,17.8,1
FD004,cnn,asym,50,0.001,"ch32,k5,poolmax,p0.3",20.442,,1912.4,19.272,1
FD004,cnn,mse,50,0.0,"ch128,k5,poolavg,p0.2",20.507,,4704.7,19.753,1
FD004,cnn,asym,50,0.001,"ch64,k5,poolmax,p0.2",20.526,,2154.4,19.423,1
FD004,cnn,asym,50,0.001,"ch128,k5,poolavg,p0.3",20.535,,2468.4,18.949,1
FD004,cnn,mse,50,0.0,"ch96,k5,poolavg,p0.2",20.563,,4839.7,18.729,1
FD004,cnn,mse,50,0.001,"ch128,k5,poolavg,p0.3",20.568,,2522.4,18.131,1
FD004,cnn,mse,50,0.0,"ch128,k5,poolmax,p0.3",20.626,,1902.3,20.106,1
FD004,cnn,asym,50,0.0,"ch128,k5,poolavg,p0.2",20.74,,2874.1,18.81,1
FD004,cnn,mse,30,0.001,"ch128,k3,poolmax,p0.3",20.944,,3512.6,19.185,1
FD004,cnn,mse,30,0.0,"ch128,k3,poolmax,p0.3",20.992,,3284.9,19.588,1
FD004,cnn,asym,50,0.0,"ch32,k5,poolavg,p0.3",21.018,,11154.8,18.754,1
FD004,cnn,asym,50,0.0,"ch96,k5,poolavg,p0.2",21.024,,2574.8,19.188,1
FD004,cnn,asym,30,0.0,"ch32,k3,poolavg,p0.2",21.029,,2901.9,19.417,1
FD004,cnn,mse,50,0.001,"ch64,k7,poolmax,p0.2",21.048,,2588.3,20.799,1
FD004,cnn,asym,50,0.001,"ch128,k5,poolavg,p0.2",21.065,,3086.6,19.693,1
FD004,cnn,mse,30,0.0,"ch128,k3,poolavg,p0.2",21.155,,4209.8,18.943,1
FD004,cnn,asym,30,0.001,"ch96,k3,poolavg,p0.2",21.158,,3841.3,18.912,1
FD004,cnn,mse,30,0.001,"ch96,k3,poolavg,p0.2",21.158,,4138.3,18.952,1
FD004,cnn,mse,50,0.0,"ch32,k5,poolavg,p0.3",21.269,,2947.1,19.197,1
FD004,cnn,mse,50,0.001,"ch96,k5,poolmax,p0.2",21.271,,2335.5,19.841,1
FD004,cnn,asym,30,0.001,"ch128,k3,poolmax,p0.3",21.274,,2755.9,19.453,1
FD004,cnn,asym,30,0.001,"ch128,k3,poolmax,p0.2",21.356,,2374.8,19.473,1
FD004,cnn,asym,50,0.0,"ch32,k5,poolavg,p0.2",21.369,,3073.3,18.813,1
FD004,cnn,mse,30,0.001,"ch32,k3,poolavg,p0.2",21.37,,3434.6,18.825,1
FD004,cnn,asym,30,0.0,"ch96,k3,poolavg,p0.3",21.435,,3746.8,19.544,1
FD004,cnn,mse,50,0.001,"ch32,k5,poolavg,p0.2",21.444,,3587.0,18.971,1
FD004,cnn,mse,30,0.0,"ch128,k3,poolavg,p0.3",21.463,,5359.1,19.318,1
FD004,cnn,asym,30,0.001,"ch128,k3,poolavg,p0.2",21.484,,3106.9,19.298,1
FD004,cnn,asym,30,0.0,"ch96,k3,poolavg,p0.2",21.489,,2765.4,18.839,1
FD004,cnn,asym,30,0.001,"ch32,k3,poolavg,p0.2",21.52,,2918.3,18.955,1
FD004,cnn,asym,30,0.001,"ch32,k3,poolavg,p0.3",21.585,,4102.1,19.249,1
FD004,cnn,mse,30,0.0,"ch32,k3,poolavg,p0.2",21.59,,4943.3,19.467,1
FD004,cnn,mse,30,0.001,"ch128,k3,poolavg,p0.2",21.591,,3469.4,19.066,1
FD004,cnn,mse,50,0.001,"ch64,k7,poolmax,p0.3",21.603,,2773.3,21.124,1
FD004,cnn,mse,30,0.001,"ch32,k3,poolavg,p0.3",21.615,,5764.2,19.073,1
FD004,cnn,asym,50,0.001,"ch32,k5,poolavg,p0.3",21.629,,3334.8,19.516,1
FD004,cnn,mse,50,0.001,"ch32,k5,poolavg,p0.3",21.638,,5233.9,19.281,1
FD004,cnn,asym,30,0.001,"ch128,k3,poolavg,p0.3",21.648,,3723.0,19.293,1
FD004,cnn,mse,50,0.001,"ch128,k5,poolmax,p0.2",21.653,,2776.4,20.528,1
FD004,cnn,mse,50,0.0,"ch96,k5,poolmax,p0.2",21.664,,2578.9,19.229,1
FD004,cnn,mse,30,0.001,"ch96,k3,poolavg,p0.3",21.676,,4730.8,19.308,1
FD004,cnn,asym,30,0.001,"ch64,k3,poolavg,p0.2",21.733,,3796.4,19.753,1
FD004,cnn,mse,30,0.001,"ch32,k3,poolmax,p0.2",21.745,,3831.7,19.943,1
FD004,cnn,asym,30,0.0,"ch128,k3,poolavg,p0.2",21.748,,3474.6,19.118,1
FD004,cnn,mse,50,0.0,"ch128,k5,poolavg,p0.3",21.76,,2968.0,18.571,1
FD004,cnn,asym,30,0.001,"ch96,k3,poolavg,p0.3",21.776,,4525.4,18.937,1
FD004,cnn,mse,30,0.001,"ch128,k3,poolmax,p0.2",21.795,,4097.7,19.12,1
FD004,ridge,-,30,0.0,alpha1.0,21.797,,2954.9,21.07,1
FD004,cnn,asym,50,0.001,"ch128,k5,poolmax,p0.3",21.803,,2314.3,20.753,1
FD004,cnn,asym,50,0.0,"ch96,k5,poolmax,p0.3",21.806,,2325.8,19.802,1
FD004,ridge,-,30,0.0,alpha10.0,21.806,,2954.9,21.025,1
FD004,cnn,mse,30,0.0,"ch96,k3,poolmax,p0.2",21.866,,4021.6,19.661,1
FD004,cnn,asym,30,0.0,"ch128,k3,poolavg,p0.3",21.875,,5217.9,19.789,1
FD004,cnn,mse,30,0.001,"ch64,k3,poolavg,p0.3",21.915,,4107.4,18.222,1
FD004,cnn,mse,30,0.0,"ch96,k3,poolavg,p0.2",21.935,,4498.3,19.209,1
FD004,cnn,mse,30,0.001,"ch64,k3,poolavg,p0.2",21.966,,5020.8,19.625,1
FD004,cnn,mse,30,0.0,"ch96,k3,poolavg,p0.3",22.005,,4474.3,19.502,1
